B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12
-0.038323835697372494,0.6122698101053926,-1.4241676001875991,2.052073311421935,1.048203967675276,-1.4213499453185472,0.20479787728191723,-0.8668845848834666,0.7341063358072487,-0.20260577291807386,0.7589816954601127,1.0525473107347487
0.8187659708488161,-1.5594357791262254,1.9116060670633217,-1.7059590948907353,-0.8381764823315314,1.7522919091220317,0.4091409227759939,-0.02968879028597843,-1.5377078085300024,0.980004236133894,0.44807834101289173,-1.8429369062476757
1.1067745186243287,-1.0777207457916016,-0.6411649293968504,-0.627092824772296,-0.6003386590064871,-2.5089571784950757,1.4148406628255548,0.48721819463042715,0.5647762643141505,0.30515083587497266,1.5323803825876219,0.2472714521087559
0.41478446207924113,0.3431585541974166,-0.2650649968885794,-0.04091753519506904,0.5935394322931908,-0.7687664100385205,-0.8741992700141499,0.7673073626024868,0.6844861335529961,1.1480908663974327,0.4205367059040693,0.8865794927576496
-0.963396341198569,0.6229440304133081,-0.9026543599878197,-0.14648067072816137,0.003060116738572855,-0.45903167317890037,-0.11184710408631295,0.14425352228204003,-0.8796436755512407,0.3417539207135393,1.8481091041055524,-1.4512262989011584
-1.9320651585199595,0.641541644936012,2.6983288359370876,1.0064110400265547,0.5846229524867408,0.5817233649705059,-0.4526901485095334,0.33078380653823597,-0.8203284611324674,-1.2983259396689026,0.5400178017231407,-0.9242684025950716
-1.756868699401502,-0.787036278933299,0.24207067028796736,-1.0578366186102344,0.23782954075833587,0.21871826614148773,-1.1678653072917102,0.08486545836110417,-0.2230256812664022,-2.5208470065727346,1.0621674475886602,1.21317918839159
-1.2689825772544985,-0.97826564926624,-0.8509750806815649,0.2607668174830632,0.47962531955157295,-0.16681474069839325,-0.3283752594168024,0.685619374218483,0.28203621046222055,0.14880876167959034,-0.32351494678445714,0.5328917202270399
-0.8888596980356747,-0.5066348337879193,0.8639235499624459,-0.578212098219754,-0.4323011858095411,-0.011997344627723866,1.1077210959824486,0.312865651490911,-0.1528549918142255,-0.21392646635116538,0.014287211883989065,-0.6172857068788872
-0.15974849799158664,0.23987275228472507,0.7691357793100331,0.2951409793374166,0.23173094203039254,-0.9780230235225682,0.5666021483927255,0.06573766004728737,0.4335624601918793,-0.9769457393818821,0.9109444038394753,1.202249003361171
-1.0141642181269683,1.4854773692725496,-0.1877270235798839,-0.06477225979787651,-0.9273730056959336,-1.4972323944841732,0.6443105001082005,-0.26836879913738076,1.762979652537399,-1.700627249651378,1.6129781705930544,1.2065357234543024
0.3389758936682615,-2.0474371857707503,0.8406067127833832,0.09293565268297786,1.2884336225033886,0.7265116223360603,0.1464756116533182,0.0812914250424811,-0.5077167691497139,-0.7347432134727092,0.729236949310753,0.2690526930157071
-0.23227350279947281,-0.22072875695836655,-0.8252919608308644,-0.5499248324643456,-0.6342747168173137,0.6937061125361853,0.5233237827285886,0.48459137883927483,-1.7151799707034205,-0.19449148486477605,-0.08317177193461948,-0.9001602278736629
0.0105457117410256,-1.3326784410252037,-0.4929182749492523,-0.5100639500960824,1.1288474875493895,1.5844943751570586,-0.8005903423481054,0.2674753888980612,0.8259235830306532,0.6658778237063901,1.3773350295283417,-0.4134487034717953
1.1402505526712048,-1.6522426773534897,-2.010216654566063,0.28727251402742693,-0.2336069609828654,-0.790017096815208,-0.3095098859272293,0.38082641834525377,1.6833145759275296,0.18863108156798006,-2.191978656279881,0.28638674395539016
-1.18023173420037,0.9669566453448166,-1.3239510842195628,0.9437155057560443,0.20199901075732124,0.6928152103009226,0.19200423696867674,1.3427218613511855,0.3927683630511244,1.6080672471727289,-1.4222345015068736,-0.18859482914748824
0.41870457829236835,0.5446245744993387,1.8076308056706858,-0.5982793341978477,-0.4949645508907007,-0.28370672836473176,0.27751585888189023,0.2651639227465874,-1.087748675353668,-1.0356040560453943,0.681634223668389,0.9389571782348514
-0.013973228476073308,0.4494335159472622,1.6414286277223145,-0.8687675445729097,-1.015995431168029,1.1904749851934822,0.320187854921873,-0.6489985204731576,-0.12389236323520093,0.8810588920574334,0.014108356253124855,-1.5297740801093362
-0.33348628096969524,0.9210258397309934,0.06578864864896251,0.613460165671837,-1.7447603876053015,1.0219627766781416,-0.1383352820163779,0.883606785994169,-1.1185234842116323,0.04729874312872792,0.6055136511241652,-1.4942635290662387
0.8852563208659603,-0.47971889676613605,1.6629314471898375,-0.0325038930576894,-1.0553241585924595,0.2112093992244567,-0.3774234011303297,-1.3661983376689175,0.6428554939629476,0.6946691241185846,0.06440752243194205,0.18087111148243243
0.8790141545570074,-0.43263751633352826,-0.16007448660830478,0.830498133985952,-0.32390885321592183,-0.33953015666598657,3.157771283044298,-1.0814133807392872,-1.3512904026984345,-0.43651486326554356,0.5709456946038727,-0.49154441380690456
-0.9464907959884281,2.1857306167225743,-0.24341030256790794,-0.9057972133711476,0.21187917882888407,0.9609321786082614,0.9067872729323987,0.3358472647200691,-0.3001287868282,1.0716803738905898,-0.8144028209931906,-0.6270486146977409
-0.1821605838579241,-0.24657105425957435,0.05651064846555637,-1.7794389254234309,1.0103793132832635,0.6469045232565658,0.4131474759526224,0.5163966677865788,-1.0043378262939064,0.29522475834524275,0.5704860860796908,-1.7680567191743972
0.28121168258406537,0.7351321130540912,-0.12492159532356542,-0.5330040818263343,-0.4457574597968489,-0.6844404020861826,-0.23320849820639397,-1.245051223503995,0.12682468513496187,-0.6794449849177494,0.9944145282075845,0.019545844798181757
-0.2730067480225845,0.006381540963314977,-0.21519632356018042,-0.766352609265016,-0.8819607642671741,-1.327798673479431,-0.45121882694387655,-0.38281748098675,-0.36634167713775767,-0.012024028913188147,1.2205506039312326,-0.05275510800076566
0.5850213322877983,-1.8482585300784151,1.1433981071495527,-0.07878840008029991,-1.4427147860027125,-0.2885329006817962,-0.13080059372695568,-0.6060838322196587,0.17676210325026384,-0.23955585893709952,2.0135542946486997,0.6534789819517407
0.2811920179102754,-2.044629003801268,0.1501356539562031,-0.6368452142703895,0.4800636179041039,1.515413815348209,0.29282884358668343,-0.48667632288159673,0.02235055496636566,0.4891783506377937,0.24409844350238658,0.0689061331209721
1.8325612403560125,-0.5789842199399048,0.7124817644338045,0.7410169513364492,1.3831945153293432,1.1464871587330383,-1.8804355440630813,0.9435977762729458,-0.9866590277241104,-1.1797767493745086,0.2739110868471789,-0.13260407824049675
-1.5302791359297876,1.056101251669989,1.031380525277331,-0.28815026242251623,1.2663302679562887,-1.1123274696705807,-1.5693895953746837,0.7065054635472527,0.6268770635290218,-0.029351702115694548,-1.5231724641738478,1.1770006367903372
-0.12243598974739747,0.7882916566360036,0.38818579565473343,0.15047449877390098,0.7099327481472374,-1.167757415899921,-0.6368823889389575,-0.019122179853707483,-0.0487656518431153,0.39530725264933086,-0.531411401138425,-1.31246730344855
-0.9085025115121911,0.9140771642240336,-0.9702713259082388,0.15763455844094396,0.638543317267599,1.2746838496794863,0.20713943677856853,-0.5459619271149279,-0.9885290078659005,0.03302330719303323,-0.19308207400661265,0.5363892188475762
0.6041074554390441,-0.9870461789363153,-1.3528658889640388,0.19495509241218734,1.697623779709341,-1.135635904757829,-0.23927314715185138,-1.3496496702201406,2.2409265562057925,1.3469412443889957,1.050319552276355,-1.6711471647953489
-1.6171718900455445,1.6158724901223136,0.1487806348073052,-0.024129110454973405,0.3320814614168105,0.5092953236420079,1.4781212260994843,1.4201849387819487,0.47643016671712474,0.7740227740710525,-0.6110011240896291,-0.8383618800008077
0.3463127102248866,-0.9648933001863843,-0.17125630482493448,0.5106006904103135,0.6461296760241716,-0.6160712153363237,-1.4823967869957688,0.5921139002849184,-0.15326055339930542,-0.007480796740746615,0.7963400197488324,-1.2126571326233138
-0.6300484313483411,0.21282439866996872,0.08739142892012171,-0.7956551338258075,-0.3207838618519991,1.6170449245216825,-0.7513454696033703,-0.7066691040731404,1.4152045267018234,0.21668909749767315,-0.0016217169633801235,0.7819425354519183
-0.7341618661210141,-0.010352289907736689,-0.01605403924858619,1.399417926653883,-1.3620433708547575,-0.7704247991378789,1.5200917409911012,0.7195994976248915,1.8418156093866072,0.2956655514819996,-0.1771681151147619,-0.06541023359539401
-1.4464982035406873,-0.17387382031458634,2.583573660166567,-0.2365373833685352,-0.6838489004995763,1.1433615302058282,0.13111932467514684,-0.07022362057462567,-0.1453494223138852,0.40329960416682403,0.24889396913325643,-0.013503244592976752
-0.46507594620100606,1.3385921382956067,-1.330226255641338,-1.3115491378986817,-0.009159038534655271,0.18485865406036467,0.8848425828011585,-0.2871095048623429,0.347397486434762,-1.825657995664608,-0.39115637225284255,-1.106732987729451
1.0845005302909256,-0.7051105201659605,-1.9899462698211248,0.18807335699177305,0.06078537250130285,0.2521948542342867,2.0512469432694633,0.43521152828960236,-0.9880028180029409,-0.30152629576934714,-0.4290372480926655,-0.2996934959328892
-0.02518868352947947,-1.349605255711928,0.33237683351960967,-0.851180482447485,1.9262858548553932,-1.970308581351401,-0.6938044179018226,-0.741498249912725,-0.1471927507680115,-1.4844390681934263,-1.7047859057901145,-0.7634653033091117
0.6276804178744745,0.01999548620641927,-0.3764225545881953,0.665334534508875,0.08127716759106869,-2.2029133532057186,-0.09931433779203207,-0.34375651951011005,-0.19906255375986986,1.2782809474594865,-0.24795420732788961,0.383455014854216
1.664641821966275,-0.3998267342865265,0.3160678697299512,2.2096055760423776,1.1788434440256437,-0.22056594026731396,-0.2724269009308716,0.12146106419954589,0.184827033621654,-0.06084952000292773,-0.4799681461487265,-0.9910911353316136
0.2637555848225758,3.377382919082646,0.5838830222840011,-0.7865720915578501,-0.43507724157631605,0.24690606341661173,-1.9545930044832756,-0.49945119288521345,0.33276047863701036,-0.19334094967962276,-0.5159809893490795,1.3297943652050759
-0.5587995720623407,0.676507476439975,1.2841046951788975,0.3323723332239848,-0.31167588576523414,-1.1251978277377233,-0.31039680375596906,0.669085210267524,0.5598284488280599,0.8967973320332352,0.41687306259004037,-1.6755804496240945
0.4672522151827898,-0.4093405752186243,-1.5072258203839384,-1.7555055887046276,-1.3290076372234483,-1.0886934104763422,0.8810621873806654,1.8690665036782608,0.23764265629995912,0.42232479744987467,0.6586319527905097,-0.8065198324565613
-0.5442961463142919,-1.0561115691870866,-0.556717897857163,0.4539052294413472,-0.7423280128765718,0.561472629826133,0.5405895418122408,-0.7542981326071427,-1.2107426266291645,-1.1286345143792071,0.2321945046423276,1.6772005099660963
-0.5044226832971694,-1.8802884105687847,0.42876125888076383,-0.8857137997996899,0.5269813913637531,0.5628544804571306,0.6190831693880101,-1.6651252963040444,-0.9384671057410849,-0.0709053625273688,0.9954151904494745,-0.4351387479620344
-1.5198927996189848,-1.025219085737433,0.7704635956872266,-0.6248346184344824,0.007560180394133265,-0.13774106038792705,-0.3755089806394995,-2.0017401674762616,-0.546407619463673,-0.33516697322638483,0.5755619258303651,-1.314878664404412
0.9262574910843923,0.11494177175913174,2.1934495502883857,-1.101286489839828,0.9429386198972337,0.780201721186075,-0.6560972360056414,-0.15046814149498222,-0.2822405919232288,-1.744532888606054,-0.29505618980564213,0.21907156253766866
-0.3860025756494393,1.4273286515947694,0.9557039711138672,0.7321512260547355,0.18125394834505026,-1.1742022957201466,1.2692556718986205,-0.6631645901261828,1.0507742904721133,-0.6902762332372047,-0.46285628571437976,-0.47539224221454224
0.18209824581586204,1.121689142387919,-0.05678859588627712,1.0073043574732625,-0.3524537316377418,-0.3559349170869707,-0.49731714635766955,0.20786050106708062,-1.162938986852913,-0.18354032201646558,0.31282223676684645,-0.8358702556183059
-1.0359619286066395,0.2290948316463794,-0.8904357529426616,0.023385214658507663,2.148296863786959,1.6478776057836733,0.2940820387932141,0.13259767202610107,-0.3574150481706999,-0.1149509314918426,0.5737671099019008,-1.0958708107987174
0.43594762971547235,-0.3231676657024847,-0.5642898527190192,-0.8644267053357196,-0.09390356871304721,0.06832212993981754,0.16333468067753845,-1.6032168466140961,0.9530094982140498,-1.4822314236773086,1.3978443070314983,2.768373605625943
-0.7619412381350837,0.26881235641215423,-0.5927028229571065,1.5895230361038624,1.163000969705304,0.12631251458699935,1.4617170162571183,-1.814883829481406,-0.29987747449661223,1.1516655830474756,1.1911730449400957,-0.25155190018413637
-0.14170872170182425,-0.518637997484576,0.6552336285137607,-0.7504101277546562,-0.4012092065446777,2.3059465859677397,0.9714123576723597,0.29593324034609525,0.46041564984282407,-0.10210305889143893,-0.541473006507169,-1.9255673603328771
0.8778260312391258,1.7183639957638757,0.2569974455858305,-2.162032299927439,0.7095994793835665,-1.3993421658487708,-1.2952586206671208,0.135428834719957,-0.13954204292790354,0.03755307666056291,-0.10200628012726169,1.4937097590055342
0.7907593122325293,-0.18919018127507997,-1.323649570842179,0.4583890099570684,0.9280156591516868,0.7964303666421104,-1.18755316677504,-0.42581799836655126,0.25678325732472285,0.4006416383398367,0.67101780491777,0.6110709051105707
-0.022030072516940464,-0.08633785824672688,-0.435901469090433,-1.1047746736415167,0.20849197057558072,1.6639862798080995,0.5789098180691342,-1.6571435851323046,-0.22847254380954055,-0.7880762539036712,1.067997778058972,-0.7664664310197877
-1.7681310327067183,-2.215822425020668,0.8775475534514207,0.9886087934991747,-2.354482922696602,-0.3248579264985461,-0.06433764737916652,0.47139126276499077,0.667065472728354,0.45635597313269627,0.9389694687047921,-0.9331190886861417
2.9928105700606413,-0.19543484652276386,0.351662354974059,-0.38113769667341885,0.018252460856112946,0.8596307868548461,-0.4551717839537639,1.2718995454239435,-1.5450564074064352,-0.367074646018183,-0.06387783283134668,0.6734727961582307
1.745858970273136,0.836484137964941,0.5686446160127705,0.6037132405441962,1.2304600477599754,-0.9820194972109048,1.0156278839944708,0.27798244021892227,-0.36331200838854505,-0.8965855406471915,-1.2540226524285165,-0.24691832748945464
0.7226748248882985,-1.0677225770385452,0.38292171005726305,1.401500346552158,0.5274808330277304,-0.6867323955673516,0.18745938208891083,-0.8474738905650646,0.29657267669430815,0.5734474933553989,-0.9989363762455913,-1.9259778184451013
-0.7532037815909708,-0.7507203344928128,1.6264307346088593,-1.208858864620722,0.4458388752292466,0.3849664160476343,0.05245738688944395,0.04455216557115131,0.533695248006193,1.4916738588018077,0.2726335143194143,1.7872399646046684
-0.11359216170196468,0.7927110177336647,0.23604306382437004,-0.5659371308924055,-1.722256933957519,0.7985666731105902,0.7798286407550497,-1.366114080933685,1.4929526227538277,0.7248293734858318,0.34222557942434556,-0.433990462215957
-0.5434204297765169,-1.4766572235180533,-0.386022797870698,-0.07567107265706344,-0.7204550706750589,1.1209365124062458,-0.3751089949435645,1.0579607138387925,-0.3910246668655764,0.9229775651404308,-1.098679373434385,1.4955717364824264
1.2638559390963884,1.0578010075419184,-0.9157550411335605,1.5375513190343435,0.41135763115143903,1.569628586939493,1.568518985472554,0.08184433452953882,1.4794817618608729,-0.520630606562299,0.04456961088927163,1.278434957965715
0.2625028908518338,-0.532143890173102,0.2496094582097118,-0.6583827179404454,0.410383276786892,-0.06744655855518213,-0.788047623233008,-1.7681569117532319,-0.6590238266596705,-1.5976197291684564,0.6312243569717831,-1.0010095444828142
-0.7841638583598328,-0.38856822049120293,-2.440704014775084,-0.5945036959490072,1.2146667801329025,1.193611755172588,0.6569290663420881,-0.3006743604436826,1.3286464115446437,1.4901375220998412,-1.1512266575071441,1.0331898643631479
-0.470755099124782,-1.1238784051255941,-0.18428900183271194,0.4781405755558084,-0.14486675514609437,-0.34230484344914897,1.4338328386598447,0.46330151023423083,0.8174671266983724,2.05451488940476,1.1049972018044145,-0.6514425498636812
1.1211881425699046,0.3780462604278832,-0.20583985992134396,-0.5772287257105709,0.40582408667381425,0.902091311588268,-1.3772954892720999,-0.33304762097552243,-0.9134585796322228,1.542806773769682,-0.37753114855982517,-1.866700586803942
1.6000978468204783,2.45987198502938,-1.364470853617281,0.15252588289761657,0.016374241931293703,0.20748879785218177,-0.3433351758524492,-0.2758957214401739,0.30703923725182186,-0.3357859389797497,1.257613112576651,-0.4245981660221425
1.5283315634862455,0.781497239460632,-0.9282658386559959,-1.5515374209681267,-0.9869427365015568,0.4456779070819239,1.1422073928855578,-1.2244022070472718,-0.05123583553219154,-1.1546343387288442,-0.5334524457759005,0.397637501776279
0.7570320650539775,-0.8642852619405358,0.8096575301482413,2.2143299425565965,-2.2557913310947475,0.42350787402203743,1.1572445477310251,0.5665409870816561,0.6255845936750005,-1.0656826978195666,-1.026625482884179,-0.4627366479963379
-0.2526248688026368,1.135620585491476,0.23071174907496259,-1.3477092303094034,0.43100969213007667,-1.6047050097978122,-0.17149560038823927,-0.6484692000191374,-0.22327158843330958,-1.6837325676140487,-0.4581369898417196,-0.30704834092510147
-3.2415138253291205,-0.31667954593424946,0.1017883337073275,-0.32175270399020833,0.17394720841281136,-1.1241218588607733,-0.7346710936768595,-2.1564453770050327,-0.3072462256617315,-0.10737861841004537,-0.09514812307732015,1.143566044928613
0.2971600238082216,1.3744849814275593,0.30634753393202263,-0.032481035842094615,-0.6181750421001689,0.10254143981752241,0.9559358223307622,-0.3712573706703938,1.3690945827628513,1.6056779580824545,-0.3884799067714809,0.10649398029009184
-0.0018287588441003935,0.8066764021643629,0.09262758794892355,1.9126881343567956,-1.6191730565158649,-1.6872790796411685,1.1835491025816047,0.981149715570353,-0.09872089445567296,-0.14166263187224326,-0.21600142157311336,-0.8432983112849525
0.13998209632135372,-2.9431415654717332,1.2428625628583145,-1.32484578093274,0.6297395144087381,0.8312111031997558,-1.1646633485123947,-0.3869294465999474,0.8264223241917663,0.3023229003482749,0.33396514967619034,0.7020303236673265
0.05389734703320638,-1.0040796329550274,0.12342918170364875,1.9837041354787512,-0.265920074195552,0.8715559662881419,-1.2039136489663802,1.7379849851235203,-0.22535148504419977,1.3755969643042085,-0.17117936979639942,0.19767556695424515
-1.326262161949157,0.9443852228353897,-1.4582131138187504,0.7571768211020226,0.5568747223681456,0.32717055287779023,0.22525668198359955,0.42896794854851705,1.6666632592275232,-0.40409531183239966,-0.06611239395200703,-2.521604801462043
0.5574085568511856,0.15165727214501756,1.6301299648744103,0.41709532442324604,1.8640485304117584,-1.1211340127579221,0.629360633428892,0.3387581622803661,-0.6783346293354934,2.035531456719595,-1.709226399202596,0.4283529137714487
0.6322163140318503,-1.0237559477078506,0.37034026732884573,-0.9846336870179554,-2.141430880319705,1.3801389388685148,-0.2990690852300549,-0.12839826591760886,-0.6141435312471847,1.9920944074974534,0.3916980160104727,0.3918287077161016
0.6823387820596591,-0.6335895154938127,-0.5892537307950677,0.5711412420380737,-0.6996008087023639,2.037210639718358,0.6792938199823493,-0.06828620776429063,1.524517181115903,-0.13111133868048266,-0.08920329769166797,0.020121129580859987
0.9465770035733866,-1.9062366200893806,-1.2534017182950186,-0.7234866224198,-0.20937561331191326,0.14707682744597397,-0.7101366068373821,-0.263423635119504,-0.44494639089525284,-0.5775342640192128,1.610292980482871,0.8917005810695752
0.6040516449216232,-0.08837328752639602,0.3959142209580454,1.2666612531984123,1.4548261741466506,0.5105353784512363,-2.1146935990737354,-0.30226939208252646,1.6010743061643926,0.697238046390313,-0.9395651672539582,-0.6723935843265022
-0.4100294115389108,2.2106897260157643,-0.11717200497437547,-0.9710620291077331,-1.636403019206485,0.20173865479604391,-0.42390107233259605,0.5308671620671488,0.8918405795948128,-0.347524942518858,-1.8082953284995145,0.33649978882090087
-0.07083684791609023,0.8049333907323256,1.5741467860324088,-0.11315849445608397,1.9358610256806046,0.5303691889987993,0.06323214651310118,-0.9358312297905655,-0.15464970656083346,-1.1565552170673363,0.6180684939300419,-1.5669593711673528
0.09112486725337687,2.190417001188423,-0.34590728066682785,-0.5552730880131715,0.1358559015662905,-0.11955875662639608,-0.27583995989645654,-1.0758938287242596,-1.8132934720171585,1.2812386535229803,0.3465270183130004,0.4070903833988318
0.10769944910661848,0.8823970897899802,-0.8373807896824669,-0.9875229624269947,-0.09600066173385824,-0.034564239843803336,-1.1586032636594852,-1.1231950508753776,-0.019318304271835673,1.21644738727708,-1.0084330205311458,1.9530596955398964
0.9982176559717297,1.0274793433526916,0.8957962182359285,0.7413198169079143,-0.19805976321890642,0.9057176004973654,-1.8156489758788175,2.045654547677154,0.10163005353342468,0.15551160376356082,-1.5297489550040915,-0.9948563524675411
0.6436687530224908,1.9740786877450238,0.9252818927168314,0.5354587474096335,-0.4362630321800288,2.3456241618964406,-0.5140888043678978,0.53034290167058,1.167217733304373,-1.2628647537281779,1.53739673068429,-0.7598021319877752
2.0773434395699533,0.3772632593422264,0.1686513676101955,1.2090101989009971,1.0481167592691547,-1.4000712344017388,0.8976557716497436,0.3044922016801448,1.5884471762401118,-1.2295262512173861,1.4141103906067818,-0.7100154428915523
2.206468979884672,-0.18722732150688023,0.6763570476749083,-1.7798751082081674,-1.0685207540824389,-0.10381248440296688,1.2561974394136823,-1.0575146702934315,-0.6849871791437476,0.10722928841915275,-2.4874567587061294,0.12999822580159529
0.07964958261392499,1.0326575166220122,-0.0376871207422379,1.0641707023410438,0.3454141816438536,-1.1804604852320821,1.187713384138455,0.6233423006748285,0.8011817639881827,-0.49987103450503223,-0.45822302925650094,-1.0630362728537182
-3.8366555484593694,1.4538402371218848,0.23386510100924698,2.505448905356894,-0.38418166570697554,1.5920248985760834,-0.815909535148553,-0.11657134645332866,0.7654021560133495,-0.3410929321416082,1.6641920547838993,0.42124737869098017
1.2368324661272665,-0.47996464271220896,1.164990882563923,-0.4516410891769469,-0.7621334485140979,-0.5877379693198984,-1.153706323630364,0.21416894113174983,1.0734127024104452,1.0219631550600035,-0.47606255777786693,0.8468399454691652
-0.5403763389870544,-0.7215690823400293,0.625318334021503,1.8951486121089698,2.585975175683896,-1.443200793785794,0.49663461497989536,-0.976620315863556,0.4986899121355445,0.7331793174225577,-0.49061223402665266,0.5343472134537843
-0.8014839218310068,0.13885603243088018,-0.1692744383326247,-0.2631612720598266,0.41905073475346005,0.6381869988485734,0.6351000115979253,0.1602688574175767,-1.94249769096177,1.378142680497613,-0.28275932762936834,-1.7684154256380724
-0.3984452749893668,0.8314988669316621,1.3523625459261506,-1.372409737561307,0.6132655446611438,1.7443111147431112,0.40016960520049744,-0.4238335382064832,-0.1554224325277597,-0.9906232233772576,-1.1208969737681593,0.9951676651586061
-0.4466430468146064,0.7980910486615617,-2.3648553727915123,-0.3056324424067956,1.1377767806686623,0.6635978685607627,-2.0140632742377633,-0.7656111570301878,-1.1557075749169152,-0.34319156868671197,-1.7047757442280442,0.9373674142536799
